timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2025-07-21 16:00:00,118313.16000000,118399.10000000,117892.67000000,117976.93000000,358.03122000,1753114499999,42270300.66548090,53128,178.08800000,21025827.45361240,0
2025-07-21 16:15:00,117976.92000000,117976.93000000,117500.00000000,117902.73000000,524.19598000,1753115399999,61713292.65475740,70090,272.34644000,32062685.84468370,0
2025-07-21 16:30:00,117902.74000000,118106.96000000,117783.48000000,117833.77000000,212.96318000,1753116299999,25117351.36861250,34483,118.54365000,13980551.20000610,0
2025-07-21 16:45:00,117833.77000000,117892.00000000,117648.90000000,117738.44000000,212.60120000,1753117199999,25040535.05025160,33401,137.66715000,16214333.20713580,0
2025-07-21 17:00:00,117738.44000000,118093.13000000,117711.48000000,117917.39000000,180.45915000,1753118099999,21278375.55076460,31305,126.20967000,14881188.46655870,0
2025-07-21 17:15:00,117917.40000000,117965.34000000,117538.40000000,117581.44000000,152.08414000,1753118999999,17914533.69487790,26031,52.91264000,6234475.40627240,0
2025-07-21 17:30:00,117581.43000000,117706.16000000,117366.00000000,117405.57000000,231.08498000,1753119899999,27154408.87846520,31784,81.53921000,9581805.61456230,0
2025-07-21 17:45:00,117405.57000000,117895.18000000,117321.84000000,117847.82000000,129.06232000,1753120799999,15175570.01997920,29626,75.24974000,8848166.38832810,0
2025-07-21 18:00:00,117847.83000000,117936.21000000,117847.82000000,117929.98000000,82.02920000,1753121699999,9670159.97534890,21247,54.06413000,6373441.03602530,0
2025-07-21 18:15:00,117929.99000000,118213.24000000,117880.00000000,117972.99000000,181.48456000,1753122599999,21422855.34446740,27302,128.51450000,15170466.53692080,0
2025-07-21 18:30:00,117972.99000000,118002.93000000,117443.85000000,117466.88000000,125.75897000,1753123499999,14799052.17423480,29701,58.33980000,6864679.28370900,0
2025-07-21 18:45:00,117466.88000000,117466.88000000,117100.00000000,117162.28000000,277.58185000,1753124399999,32546492.09110910,39809,116.24889000,13629217.63688320,0
2025-07-21 19:00:00,117162.28000000,117437.57000000,117000.00000000,117434.14000000,215.56889000,1753125299999,25271453.60240870,41778,122.08306000,14316077.64270290,0
2025-07-21 19:15:00,117434.15000000,117521.01000000,117010.77000000,117072.15000000,160.31492000,1753126199999,18804171.52979580,31701,87.91494000,10311418.62474460,0
2025-07-21 19:30:00,117072.15000000,117072.15000000,116750.00000000,116844.71000000,435.86387000,1753127099999,50959563.46142220,49394,199.48408000,23324460.10483860,0
2025-07-21 19:45:00,116844.71000000,116897.65000000,116666.00000000,116767.67000000,337.90486000,1753127999999,39454334.68937360,38291,143.27602000,16730100.07215700,0
2025-07-21 20:00:00,116767.67000000,116975.89000000,116656.88000000,116929.81000000,158.96684000,1753128899999,18564906.28088630,33777,88.23694000,10305136.70306100,0
2025-07-21 20:15:00,116929.81000000,117221.32000000,116907.09000000,117070.04000000,275.35151000,1753129799999,32232607.60088170,27541,183.90646000,21530544.80409510,0
2025-07-21 20:30:00,117070.04000000,117200.00000000,116932.09000000,117150.74000000,133.94504000,1753130699999,15682364.80832570,18348,72.68341000,8509978.87146800,0
2025-07-21 20:45:00,117150.74000000,117252.00000000,116909.13000000,116939.40000000,129.46875000,1753131599999,15158654.70809750,19097,56.34474000,6598385.01928100,0
2025-07-21 21:00:00,116939.40000000,117200.00000000,116879.10000000,116950.01000000,110.58493000,1753132499999,12943450.79293930,21750,58.47946000,6845775.93974410,0
2025-07-21 21:15:00,116950.00000000,117241.55000000,116950.00000000,117222.21000000,90.05131000,1753133399999,10548974.55949890,14394,66.18208000,7752319.57587780,0
2025-07-21 21:30:00,117222.21000000,117371.99000000,117123.02000000,117371.98000000,85.24897000,1753134299999,9995211.35787820,15155,43.51127000,5101640.39285070,0
2025-07-21 21:45:00,117371.98000000,117371.99000000,117162.44000000,117215.25000000,118.06324000,1753135199999,13841979.39518130,13629,62.42965000,7318242.24891490,0
2025-07-21 22:00:00,117215.25000000,117311.33000000,117117.85000000,117311.33000000,79.18302000,1753136099999,9282121.86531230,16028,49.91825000,5851627.33951640,0
2025-07-21 22:15:00,117311.33000000,117412.76000000,117200.18000000,117409.64000000,73.87677000,1753136999999,8666090.80878930,11659,43.40274000,5091453.86596510,0
2025-07-21 22:30:00,117409.65000000,117633.66000000,117409.64000000,117606.37000000,63.70921000,1753137899999,7489889.87869490,11261,44.37459000,5216596.80210350,0
2025-07-21 22:45:00,117606.37000000,117617.16000000,117348.96000000,117348.96000000,91.02839000,1753138799999,10697425.66114370,12994,39.69592000,4665240.96279170,0
2025-07-21 23:00:00,117348.97000000,117371.51000000,117180.54000000,117279.68000000,64.17927000,1753139699999,7527030.11972260,14444,32.22216000,3779063.16347690,0
2025-07-21 23:15:00,117279.68000000,117348.63000000,117107.03000000,117348.62000000,95.49088000,1753140599999,11191432.39355850,12711,54.41264000,6376900.79746330,0
2025-07-21 23:30:00,117348.63000000,117508.25000000,117312.14000000,117319.08000000,73.39204000,1753141499999,8619584.67495650,11230,38.99282000,4579197.95686510,0
2025-07-21 23:45:00,117319.08000000,117474.81000000,117284.38000000,117380.36000000,52.24102000,1753142399999,6133179.87605520,10233,32.07429000,3765586.04975120,0
2025-07-22 00:00:00,117380.36000000,117402.55000000,117252.89000000,117319.66000000,74.12198000,1753143299999,8695992.77093160,11506,38.70104000,4540212.72970110,0
2025-07-22 00:15:00,117319.66000000,117511.51000000,117319.65000000,117511.51000000,88.62403000,1753144199999,10408753.19720500,15239,63.00225000,7399001.07694540,0
2025-07-22 00:30:00,117511.50000000,117524.07000000,117012.29000000,117055.91000000,192.04648000,1753145099999,22507795.30343000,24614,57.97995000,6796196.21648460,0
2025-07-22 00:45:00,117055.90000000,117313.88000000,117055.90000000,117123.69000000,157.97631000,1753145999999,18506492.18079970,17246,47.86150000,5608320.26941570,0
2025-07-22 01:00:00,117123.68000000,117129.08000000,116864.00000000,116869.17000000,272.14989000,1753146899999,31837457.88197020,29359,127.85727000,14956901.74217340,0
2025-07-22 01:15:00,116869.17000000,117240.22000000,116128.00000000,117240.21000000,798.01271000,1753147799999,93076651.87740030,102328,384.76197000,44896768.44793400,0
2025-07-22 01:30:00,117240.22000000,117808.40000000,117094.15000000,117647.36000000,476.96953000,1753148699999,56039693.79931970,56200,225.64895000,26512954.28000780,0
2025-07-22 01:45:00,117647.35000000,117950.00000000,117623.00000000,117750.01000000,200.20492000,1753149599999,23583430.13683890,30339,112.14836000,13209622.59253820,0
2025-07-22 02:00:00,117750.01000000,117800.00000000,117426.93000000,117504.87000000,197.47416000,1753150499999,23226913.35300270,29725,66.07756000,7771081.30394590,0
2025-07-22 02:15:00,117504.88000000,117702.99000000,117412.33000000,117564.01000000,130.38939000,1753151399999,15326176.97273530,23059,64.00674000,7522442.42360990,0
2025-07-22 02:30:00,117564.00000000,117676.13000000,117297.17000000,117297.17000000,160.08492000,1753152299999,18807911.66879700,20200,67.87766000,7974140.24888010,0
2025-07-22 02:45:00,117297.17000000,117326.49000000,116969.67000000,117027.81000000,153.76140000,1753153199999,18009557.40582280,30576,67.25828000,7877024.78104310,0
2025-07-22 03:00:00,117027.81000000,117238.94000000,116969.67000000,117016.74000000,135.96334000,1753154099999,15920452.34337580,25589,64.88529000,7597273.95321030,0
2025-07-22 03:15:00,117016.74000000,117156.94000000,116683.93000000,117129.67000000,246.66777000,1753154999999,28832879.91981040,36860,109.21056000,12766144.85512250,0
2025-07-22 03:30:00,117129.67000000,117271.32000000,116800.00000000,116924.31000000,250.85108000,1753155899999,29347759.17008000,38429,85.75353000,10035398.38317350,0
2025-07-22 03:45:00,116924.32000000,117213.29000000,116840.01000000,117210.00000000,172.16622000,1753156799999,20155416.54783290,27057,76.89520000,9000646.57744960,0
2025-07-22 04:00:00,117210.00000000,117271.32000000,117070.32000000,117133.85000000,139.52104000,1753157699999,16347641.78969940,22436,70.84168000,8300261.82067730,0
2025-07-22 04:15:00,117133.85000000,117176.17000000,116865.91000000,116983.67000000,329.29553000,1753158599999,38547396.97774710,27079,244.64137000,28642309.47679100,0
2025-07-22 04:30:00,116984.00000000,117357.21000000,116843.13000000,116865.82000000,188.56639000,1753159499999,22092645.42157860,29900,84.55902000,9907669.88099750,0
2025-07-22 04:45:00,116865.83000000,116943.74000000,116555.00000000,116555.01000000,451.01989000,1753160399999,52653331.41713080,46444,215.37469000,25141484.18584700,0
2025-07-22 05:00:00,116555.01000000,117248.00000000,116552.18000000,117201.80000000,280.31586000,1753161299999,32763641.34860880,42732,151.32438000,17687119.33201290,0
2025-07-22 05:15:00,117201.81000000,117346.17000000,117106.76000000,117161.29000000,131.76651000,1753162199999,15443437.31294740,18628,46.64101000,5466896.59193250,0
2025-07-22 05:30:00,117161.29000000,117319.24000000,117054.13000000,117092.69000000,111.79998000,1753163099999,13100764.24318310,26651,47.89364000,5612632.10138170,0
2025-07-22 05:45:00,117092.69000000,117329.28000000,116930.43000000,117329.27000000,182.43015000,1753163999999,21377622.15223620,25991,118.90133000,13936290.43798360,0
2025-07-22 06:00:00,117329.28000000,117573.83000000,117275.47000000,117553.75000000,178.48616000,1753164899999,20959506.57560690,21774,117.82760000,13835314.04546610,0
2025-07-22 06:15:00,117553.75000000,117733.35000000,117425.71000000,117709.69000000,222.10290000,1753165799999,26117411.92898320,24254,131.93765000,15518681.20824450,0
2025-07-22 06:30:00,117709.70000000,117763.16000000,117551.28000000,117551.28000000,147.96556000,1753166699999,17411153.46911690,22631,52.70516000,6202638.56890500,0
2025-07-22 06:45:00,117551.28000000,117847.77000000,117493.01000000,117847.26000000,233.65799000,1753167599999,27499188.68230550,26633,161.73897000,19038256.34552710,0
2025-07-22 07:00:00,117847.26000000,118294.96000000,117780.00000000,118294.95000000,580.02124000,1753168499999,68491079.09007500,45626,454.91167000,53717674.36822770,0
2025-07-22 07:15:00,118294.95000000,118594.55000000,118241.20000000,118572.59000000,507.99335000,1753169399999,60156226.64968140,36939,307.29308000,36389788.75418860,0
2025-07-22 07:30:00,118572.60000000,118582.75000000,118123.39000000,118189.32000000,373.04404000,1753170299999,44123096.09538080,34963,147.46041000,17439713.27466350,0
2025-07-22 07:45:00,118189.33000000,118215.13000000,117815.81000000,117983.68000000,221.85516000,1753171199999,26188398.75637310,25655,95.38851000,11262633.71439140,0
2025-07-22 08:00:00,117983.69000000,117983.69000000,117540.00000000,117686.65000000,381.88522000,1753172099999,44947299.98410340,40953,118.72620000,13973164.58206640,0
2025-07-22 08:15:00,117686.65000000,117981.02000000,117488.19000000,117707.51000000,238.86014000,1753172999999,28125045.20273190,45156,122.88539000,14468657.52934710,0
2025-07-22 08:30:00,117707.52000000,118208.08000000,117691.53000000,118099.99000000,162.75206000,1753173899999,19206559.46110590,31334,97.58044000,11514223.75808720,0
2025-07-22 08:45:00,118100.00000000,118345.00000000,118033.22000000,118289.99000000,148.15169000,1753174799999,17510416.58570620,20718,77.99542000,9218354.05051320,0
2025-07-22 09:00:00,118290.00000000,118290.00000000,118019.42000000,118030.37000000,128.58828000,1753175699999,15191089.94374680,22865,42.56629000,5028192.96532500,0
2025-07-22 09:15:00,118030.38000000,118266.87000000,117873.42000000,118217.90000000,273.39582000,1753176599999,32282762.06660510,32553,176.35759000,20825801.53858730,0
2025-07-22 09:30:00,118217.90000000,118560.00000000,118217.90000000,118542.36000000,225.59262000,1753177499999,26716853.32265940,28811,151.12556000,17897468.35848930,0
2025-07-22 09:45:00,118542.35000000,118656.00000000,118380.52000000,118399.09000000,240.26463000,1753178399999,28472421.46219940,33079,123.52956000,14639606.74489670,0
2025-07-22 10:00:00,118399.09000000,118510.24000000,118302.01000000,118436.00000000,143.29077000,1753179299999,16967582.05324220,22493,43.20256000,5116050.00288810,0
2025-07-22 10:15:00,118436.44000000,118529.23000000,118360.00000000,118523.06000000,120.84159000,1753180199999,14315669.51584750,20874,54.78254000,6489670.86717480,0
2025-07-22 10:30:00,118523.07000000,118737.50000000,118523.07000000,118728.00000000,136.76923000,1753181099999,16231623.19344370,13303,70.24962000,8336577.26577710,0
2025-07-22 10:45:00,118727.99000000,118956.00000000,118705.73000000,118955.99000000,207.20304000,1753181999999,24621164.18780910,19411,121.28597000,14412077.34777400,0
2025-07-22 11:00:00,118955.99000000,119110.01000000,118784.00000000,118925.73000000,398.22802000,1753182899999,47373300.66805850,32899,170.31968000,20265134.14817540,0
2025-07-22 11:15:00,118925.72000000,119055.82000000,118925.03000000,119055.81000000,162.38681000,1753183799999,19319666.57437860,14461,83.73936000,9962872.04036320,0
2025-07-22 11:30:00,119055.82000000,119076.00000000,118888.00000000,119057.78000000,217.61526000,1753184699999,25892896.86883480,24777,124.49694000,14812785.31575630,0
2025-07-22 11:45:00,119057.77000000,119188.30000000,119054.00000000,119154.99000000,190.96617000,1753185599999,22748972.36041300,18083,98.89030000,11780223.86443860,0
2025-07-22 12:00:00,119154.99000000,119300.00000000,119082.25000000,119234.99000000,182.16840000,1753186499999,21712940.43071940,17898,101.37366000,12083764.34219480,0
2025-07-22 12:15:00,119235.00000000,119265.95000000,119165.98000000,119233.89000000,174.73768000,1753187399999,20835147.03302860,15947,110.30615000,13153010.14155030,0
2025-07-22 12:30:00,119233.88000000,119380.14000000,119037.02000000,119371.99000000,301.56735000,1753188299999,35973765.03590590,29599,194.74946000,23236001.23534470,0
2025-07-22 12:45:00,119372.00000000,119419.74000000,119239.82000000,119293.70000000,237.84291000,1753189199999,28378820.08874770,27193,140.29554000,16741038.02641960,0
2025-07-22 13:00:00,119293.70000000,119454.76000000,119187.79000000,119365.35000000,284.53363000,1753190099999,33961068.86534660,32661,153.17798000,18284669.58420250,0
2025-07-22 13:15:00,119365.35000000,119365.35000000,119088.00000000,119196.00000000,161.97822000,1753190999999,19309997.15906020,19451,54.46587000,6493167.43525610,0
2025-07-22 13:30:00,119196.00000000,119573.53000000,118830.84000000,119464.00000000,502.90602000,1753191899999,59959261.48199330,70938,273.17399000,32587490.52947330,0
2025-07-22 13:45:00,119463.99000000,119464.00000000,118034.63000000,118147.82000000,714.03825000,1753192799999,84594754.82021390,99148,227.00724000,26888537.62497870,0
2025-07-22 14:00:00,118147.83000000,118483.24000000,117550.00000000,118406.91000000,559.89939000,1753193699999,66061979.85062620,80263,243.81503000,28764699.15633450,0
2025-07-22 14:15:00,118406.91000000,118562.03000000,118150.64000000,118438.12000000,194.95387000,1753194599999,23075512.87282070,52002,106.61277000,12621255.27197420,0
2025-07-22 14:30:00,118438.13000000,118788.00000000,118312.34000000,118742.13000000,194.01836000,1753195499999,23009366.30062130,38913,105.18063000,12472422.81560360,0
2025-07-22 14:45:00,118742.14000000,119140.14000000,118579.20000000,119060.00000000,322.93660000,1753196399999,38380672.84639180,47124,183.90811000,21857726.04598040,0
2025-07-22 15:00:00,119060.01000000,119177.53000000,118987.41000000,119172.12000000,281.21826000,1753197299999,33490294.69094650,37838,114.72308000,13662353.16763480,0
2025-07-22 15:15:00,119172.13000000,119172.13000000,118794.85000000,118873.10000000,185.53460000,1753198199999,22075138.10784850,36189,52.65549000,6264041.17832930,0
2025-07-22 15:30:00,118873.10000000,119158.06000000,118690.38000000,118875.69000000,138.26877000,1753199099999,16450646.37039630,31832,59.76345000,7111621.27709400,0
2025-07-22 15:45:00,118875.68000000,119058.49000000,118850.68000000,118912.04000000,160.63700000,1753199999999,19112270.20970460,25209,98.49814000,11720637.21321700,0
2025-07-22 16:00:00,118912.04000000,119239.55000000,118735.56000000,119205.97000000,194.08258000,1753200899999,23097515.46914640,27991,119.84002000,14263519.16267850,0
2025-07-22 16:15:00,119205.97000000,119350.01000000,118923.74000000,119034.26000000,206.27328000,1753201799999,24587780.46865280,31544,79.36757000,9461003.71021350,0
2025-07-22 16:30:00,119034.25000000,119121.44000000,118728.60000000,118901.42000000,108.87040000,1753202699999,12947365.51414720,27919,43.31143000,5151375.71812830,0
2025-07-22 16:45:00,118901.42000000,118901.42000000,118626.35000000,118681.26000000,99.34034000,1753203599999,11794119.85199000,22843,45.18275000,5364006.00079300,0
2025-07-22 17:00:00,118681.25000000,118817.82000000,118368.19000000,118518.46000000,137.81563000,1753204499999,16339000.69703500,35468,55.76066000,6611955.82531450,0
2025-07-22 17:15:00,118518.46000000,118752.20000000,118510.58000000,118725.36000000,80.14565000,1753205399999,9509793.36121890,28531,40.66814000,4825464.75139700,0
2025-07-22 17:30:00,118725.36000000,119213.00000000,118680.32000000,119133.53000000,137.25083000,1753206299999,16335329.87136100,32018,72.29097000,8601501.64330260,0
2025-07-22 17:45:00,119133.53000000,119208.05000000,119055.94000000,119199.39000000,89.25850000,1753207199999,10634930.99975030,18648,39.36063000,4689750.71385800,0
2025-07-22 18:00:00,119199.39000000,119413.41000000,119044.06000000,119302.60000000,207.92903000,1753208099999,24796773.55612420,26901,80.09344000,9555622.69278680,0
2025-07-22 18:15:00,119302.60000000,119500.00000000,119100.73000000,119405.21000000,214.29881000,1753208999999,25582707.68871460,34789,119.53138000,14271145.59646800,0
2025-07-22 18:30:00,119405.21000000,119439.99000000,119179.86000000,119179.86000000,104.74088000,1753209899999,12495081.20917830,22312,40.39721000,4819558.23383630,0
2025-07-22 18:45:00,119179.86000000,120183.96000000,119179.86000000,119733.69000000,783.30288000,1753210799999,93840262.47422360,68440,573.79768000,68731024.27628860,0
2025-07-22 19:00:00,119733.70000000,119914.97000000,119586.23000000,119817.43000000,254.60866000,1753211699999,30482515.51059610,30551,151.85327000,18179367.72215440,0
2025-07-22 19:15:00,119817.43000000,119829.95000000,119363.74000000,119633.96000000,145.71783000,1753212599999,17431691.26207520,25684,52.91529000,6330166.54001720,0
2025-07-22 19:30:00,119633.95000000,119633.96000000,119240.27000000,119328.93000000,101.02147000,1753213499999,12059914.19804770,18944,25.98195000,3101194.56682800,0
2025-07-22 19:45:00,119328.93000000,119419.03000000,119097.60000000,119282.10000000,202.97177000,1753214399999,24201964.01623810,27572,117.98128000,14066303.11437540,0
2025-07-22 20:00:00,119282.11000000,119728.89000000,119203.20000000,119655.91000000,160.57780000,1753215299999,19196480.39368480,22247,93.79814000,11211966.09380170,0
2025-07-22 20:15:00,119655.91000000,119832.00000000,119516.01000000,119787.12000000,79.87712000,1753216199999,9561535.35036310,12650,39.26204000,4700113.45198240,0
2025-07-22 20:30:00,119787.12000000,119842.03000000,119570.41000000,119664.99000000,122.36908000,1753217099999,14649656.10625660,13112,66.18012000,7922821.92067870,0
2025-07-22 20:45:00,119665.00000000,119901.88000000,119663.02000000,119703.28000000,176.71516000,1753217999999,21165939.84673780,13708,110.33445000,13214505.91802160,0
2025-07-22 21:00:00,119703.29000000,119770.84000000,119551.17000000,119551.17000000,68.35237000,1753218899999,8179908.46161580,10533,33.02096000,3951556.39778670,0
2025-07-22 21:15:00,119551.18000000,119621.42000000,119514.11000000,119514.11000000,45.43018000,1753219799999,5432252.44942210,8778,19.41641000,2321572.16682650,0
2025-07-22 21:30:00,119514.11000000,119540.00000000,119444.31000000,119479.89000000,43.52036000,1753220699999,5200426.40089150,7963,16.77224000,2004047.02680740,0
2025-07-22 21:45:00,119479.89000000,119562.98000000,119400.00000000,119400.00000000,82.40883000,1753221599999,9847881.11291770,9579,14.86454000,1776604.26155800,0
2025-07-22 22:00:00,119400.00000000,119730.30000000,119385.21000000,119642.78000000,121.94236000,1753222499999,14584004.00583700,17064,87.02128000,10407355.67542510,0
2025-07-22 22:15:00,119642.78000000,119899.99000000,119604.16000000,119829.09000000,106.35405000,1753223399999,12737315.99185370,12304,74.38452000,8907634.92954490,0
2025-07-22 22:30:00,119829.10000000,120035.29000000,119808.58000000,119977.56000000,211.79092000,1753224299999,25399515.94588500,17804,151.32786000,18148303.82677520,0
2025-07-22 22:45:00,119977.56000000,119983.24000000,119800.00000000,119844.23000000,168.54332000,1753225199999,20206245.60282150,13569,102.02175000,12231200.22466210,0
2025-07-22 23:00:00,119844.23000000,120200.00000000,119835.56000000,120199.99000000,171.66807000,1753226099999,20603447.74095000,17067,139.83040000,16782139.21873270,0
2025-07-22 23:15:00,120199.99000000,120247.80000000,120126.57000000,120134.47000000,124.69037000,1753226999999,14986468.90520190,13007,68.64529000,8250494.60523030,0
2025-07-22 23:30:00,120134.47000000,120134.47000000,119867.06000000,119994.00000000,166.63680000,1753227899999,19993682.31946910,16808,84.31838000,10115551.54279030,0
2025-07-22 23:45:00,119994.00000000,120080.23000000,119840.00000000,119954.42000000,79.28786000,1753228799999,9510420.81424010,11748,45.11673000,5411597.68533870,0
2025-07-23 00:00:00,119954.43000000,119954.43000000,119768.02000000,119768.02000000,92.44994000,1753229699999,11081893.25333110,11271,34.41481000,4125373.93225030,0
2025-07-23 00:15:00,119768.02000000,120090.00000000,119613.62000000,119650.64000000,125.51460000,1753230599999,15043291.07224790,23427,43.51457000,5217483.74052840,0
2025-07-23 00:30:00,119650.64000000,119959.48000000,119650.63000000,119824.92000000,74.97222000,1753231499999,8980189.23601770,18686,33.62810000,4028137.16764380,0
2025-07-23 00:45:00,119824.92000000,119865.98000000,119500.29000000,119546.56000000,80.31771000,1753232399999,9611114.37181050,14468,18.49870000,2212916.22563640,0
2025-07-23 01:00:00,119546.56000000,119575.05000000,119379.63000000,119379.64000000,113.05723000,1753233299999,13507257.60171710,17864,24.88564000,2973089.84837590,0
2025-07-23 01:15:00,119379.64000000,119613.63000000,119379.64000000,119475.38000000,86.33829000,1753234199999,10315809.36310620,14810,52.51837000,6275044.63387530,0
2025-07-23 01:30:00,119475.37000000,119631.57000000,119440.11000000,119548.29000000,106.79302000,1753235099999,12764131.54647150,13859,54.81605000,6551426.26799220,0
2025-07-23 01:45:00,119548.30000000,119666.04000000,119468.80000000,119488.22000000,80.44977000,1753235999999,9616008.47553170,14206,49.94566000,5969233.84627780,0
2025-07-23 02:00:00,119488.21000000,119531.29000000,119119.86000000,119123.51000000,272.69553000,1753236899999,32530288.85824910,32248,127.01491000,15156647.66057970,0
2025-07-23 02:15:00,119123.51000000,119373.60000000,119123.50000000,119322.50000000,97.20613000,1753237799999,11593986.71845140,18454,63.52473000,7576436.02003450,0
2025-07-23 02:30:00,119322.50000000,119372.86000000,119017.70000000,119017.71000000,151.69331000,1753238699999,18087744.41697320,20994,45.56041000,5433104.53556680,0
2025-07-23 02:45:00,119017.70000000,119150.13000000,118983.34000000,119090.73000000,232.54694000,1753239599999,27689288.79639890,24378,158.23901000,18841838.78599650,0
2025-07-23 03:00:00,119090.73000000,119116.68000000,118934.00000000,118988.11000000,174.70176000,1753240499999,20787439.26902360,20495,122.68422000,14597245.51062960,0
2025-07-23 03:15:00,118988.12000000,119008.36000000,118845.49000000,118954.90000000,75.55981000,1753241399999,8983999.46009280,10592,28.84372000,3429754.83746810,0
2025-07-23 03:30:00,118954.90000000,118954.91000000,118780.00000000,118780.00000000,162.34565000,1753242299999,19296017.06316490,13547,54.96398000,6534161.36646670,0
2025-07-23 03:45:00,118780.00000000,118780.01000000,118532.96000000,118614.17000000,141.47736000,1753243199999,16782348.27493630,17131,70.38657000,8348511.06161050,0
2025-07-23 04:00:00,118614.16000000,118750.07000000,118576.38000000,118706.65000000,68.57176000,1753244099999,8135500.42735250,11000,53.24759000,6317206.08209600,0
2025-07-23 04:15:00,118706.64000000,118913.59000000,118628.13000000,118828.93000000,89.52128000,1753244999999,10634432.54168860,14942,55.92261000,6643351.55881560,0
2025-07-23 04:30:00,118828.92000000,118865.88000000,118765.17000000,118810.72000000,58.28705000,1753245899999,6925899.69735470,9688,33.50009000,3980557.16366150,0
2025-07-23 04:45:00,118810.73000000,118996.01000000,118740.00000000,118996.00000000,85.27103000,1753246799999,10132900.47765530,11372,44.55886000,5295872.89080430,0
2025-07-23 05:00:00,118996.01000000,119006.05000000,118778.61000000,118893.43000000,265.67364000,1753247699999,31578941.04824900,18498,174.07205000,20690226.95750430,0
2025-07-23 05:15:00,118893.43000000,118933.10000000,118734.22000000,118756.23000000,83.80985000,1753248599999,9958368.82855180,10706,20.52201000,2438851.18552780,0
2025-07-23 05:30:00,118756.24000000,118840.00000000,118665.72000000,118665.72000000,55.52589000,1753249499999,6594316.78603200,13400,19.87541000,2360490.57526560,0
